step,type,amount,Amount Category,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
44,CASH_OUT,1649818.97,Medium,C2052172437,1649818.97,0,C1401780750,560704.68,2210523.64,1
128,TRANSFER,4483868.79,High,C1664723459,4483868.79,0,C366674827,0,0,1
280,TRANSFER,31258.06,Medium,C252433478,0,0,C1772881849,407416.8,438674.86,0
186,PAYMENT,11210.5,Medium,C1389940461,116,0,M1150533650,0,0,0
351,CASH_OUT,,,C1223730292,153607.08,0,C547781326,276122.28,429729.36,1
211,TRANSFER,5689516.13,High,C532793923,5689516.13,0,C5325998,0,0,1
632,TRANSFER,52541.42,Medium,C174237554,52541.42,0,C974759486,0,0,1
132,CASH_OUT,360519.96,Medium,C1321966863,10830,0,C955081689,203602.63,,0
205,CASH_OUT,24440.31,Medium,C1981735851,0,0,C1508054425,754321.49,778761.8,0
133,CASH_OUT,100926.52,Medium,C1120355586,0,0,C1888467560,204622.75,305549.27,0
210,PAYMENT,12255.03,Medium,C1628894393,0,0,M84856705,0,0,0
605,CASH_OUT,222213.27,Medium,C1034326935,,0,C1280260787,93400.12,315613.39,1
18,TRANSFER,103159.23,Medium,C2054700798,226771.74,123612.51,C1935506329,77237.6,180396.83,0
194,CASH_OUT,1501297.88,Medium,C1407686469,1501297.88,0,C1582355721,0,1501297.88,1
143,CASH_IN,117002.65,Medium,C1844691532,5266457.51,5383460.16,C1814739205,360349.2,243346.56,0
20,CASH_OUT,220435.9,Medium,C1672777760,40861,,C702700820,0,1360680.16,0
259,CASH_OUT,47729.94,Medium,C1128914855,67453,19723.06,C403923208,938470.93,986200.87,0
156,CASH_OUT,79031.41,Medium,C1746844617,79031.41,0,C385289629,840743.33,919774.75,1
255,CASH_OUT,98299.44,Medium,C154924979,169166,70866.56,C1810182709,0,98299.44,0
12,PAYMENT,4078.44,Medium,C1815237165,0,,M1871340429,0,0,0
713,TRANSFER,2046684.58,Medium,C1240168728,2046684.58,0,C807998987,,0,1
136,CASH_OUT,78553.41,Medium,C2043686597,,0,C1654072429,0,78553.41,0
137,CASH_IN,111946.37,Medium,C949819606,512,112458.37,C49046491,623193.78,352726.31,0
315,CASH_OUT,3972968.92,High,C602094058,3972968.92,0,C680273351,254133.26,4227102.18,1
641,TRANSFER,19646.09,Medium,C948701373,19646.09,0,C1700955983,0,0,1
424,CASH_OUT,1058602.68,Medium,C1287511986,1058602.68,16878483.96034769,C532433222,628385.94,1686988.62,1
355,PAYMENT,628.57,Low,C177593701,75625.08,74996.51,M739477493,0,0,0
712,CASH_OUT,16514.64,Medium,C776636792,16514.64,0,C1609425156,0,16514.64,1
640,TRANSFER,49871.73,Medium,C1236485428,49871.73,0,C1412551637,0,0,1
411,CASH_OUT,2068313.94,Medium,C338311472,,,C1131834798,0,2068313.94,1
352,CASH_OUT,317862.09,Medium,C1038871546,20879,,C1475383648,89425.74,407287.83,0
300,CASH_OUT,132347.68,Medium,C582028580,0,0,C1891629481,993635.66,1125983.34,0
140,CASH_IN,93522.42,Medium,C539884405,9128970.41,9222492.83,C1141200366,26856681.86,26763159.44,0
352,CASH_OUT,123785.64,Medium,C1233456538,0,0,C717459813,1278200.28,1401985.92,0
476,CASH_IN,171758.19,Medium,C1320140095,1837187.39,2008945.58,C876370446,676305.75,504547.56,0
306,CASH_OUT,4262592.28,High,C1909269068,4262592.28,0,C1758624073,237422.88,4500015.17,1
606,TRANSFER,57588.67,Medium,C1367270224,57588.67,0,C1706801590,0,,1
16,CASH_OUT,234833.29,Medium,C1253332338,380,0,C287856842,497467.46,732300.75,0
163,CASH_IN,145740.45,Medium,C1097864767,1446318.88,1592059.34,C901399897,652503.49,506763.04,0
379,CASH_IN,192107.09,Medium,C335287630,4003433.69,4195540.79,C87137962,614671.36,422564.27,0
130,CASH_OUT,201988.55,Medium,C768827256,201988.55,0,C136499939,0,201988.55,1
506,CASH_OUT,1048100,Medium,C858739147,1048100,0,C1868986147,3311018.47,,1
116,TRANSFER,2066848.27,Medium,C1157016440,2066848.27,0,C1147862541,,0,1
640,CASH_OUT,42305.72,Medium,C1935929260,0,0,C1444979785,,673191.42,0
42,CASH_OUT,151465.26,Medium,C160497233,0,0,C1680716500,702501.93,853967.19,0
349,CASH_IN,147629.52,Medium,C375017142,6649938.04,6797567.56,C736736059,,148046.19,0
75,CASH_OUT,810039.19,Medium,C1922445613,810039.19,0,C461145537,409035.12,1219074.31,1
406,TRANSFER,106596.14,Medium,C476725832,106596.14,0,C746130258,,0,1
240,CASH_OUT,1782737.6,Medium,C1890666727,1782737.6,0,C2034377028,7355794.78,9138532.38,1
380,PAYMENT,1699.29,Low,C742125864,34620,32920.71,M1192780311,0,0,0
349,CASH_IN,259470.62,Medium,C1382630145,298741,558211.62,C1449218757,175773.55,0,0
182,TRANSFER,1486052.97,Medium,C204628834,1486052.97,0,C1711881431,0,0,1
164,CASH_OUT,176812.87,Medium,C162641246,0,0,C1731773592,587331.57,708823.11,0
210,TRANSFER,1440957.29,Medium,C1813195937,0,0,C1682258265,1777456.48,3149325.11,0
263,PAYMENT,9066.29,Medium,C540578454,30761,21694.71,M791800056,0,,0
190,CASH_OUT,265747.73,Medium,C2046465313,265747.73,0,C1929273714,0,265747.73,1
187,PAYMENT,13081.3,Medium,C677292463,24520,11438.7,M507959862,0,0,0
155,CASH_IN,221375.1,Medium,C73471100,4994082.12,5215457.22,C707240698,609665.07,388289.97,0
371,CASH_IN,141848.73,Medium,C89096686,1952256.94,2094105.67,C1118242187,659637.81,517789.07,0
412,CASH_OUT,571163.03,Medium,C1600275467,571163.03,0,C902858452,45861.48,617024.51,1
179,PAYMENT,8160.02,Medium,C547667025,0,0,M1063580762,0,0,0
362,TRANSFER,60450.18,Medium,C2059535727,60450.18,0,C214810405,0,0,1
212,TRANSFER,10000000,High,C976919593,,4953893.08,C769483130,0,0,1
395,TRANSFER,171880.67,Medium,C49917246,171880.67,0,C1810191197,0,0,1
148,CASH_OUT,,,C1708206894,99168.97,0,C1422044374,360.3,99529.27,1
163,CASH_OUT,225096.07,Medium,C1290229850,0,0,C1507041518,2900476.48,3125572.56,0
356,PAYMENT,768.52,Low,C2101877739,11171,10402.48,M975204587,0,0,0
652,CASH_OUT,80397.86,Medium,C1111928189,80397.86,0,C909134894,,490466.54,1
193,CASH_OUT,253995.19,Medium,C860613454,10596.88,0,C566680430,3233477.06,3487472.25,0
65,TRANSFER,3760068.04,High,C661110749,3760068.04,0,C90361142,0,0,1
19,TRANSFER,529491.21,Medium,C1009863010,27323,0,C263116632,0,529491.21,0
305,CASH_IN,277740.68,Medium,C154275763,186731,464471.68,C2072251961,927093.29,649352.61,0
45,PAYMENT,4346.95,Medium,C1717641941,0,0,M196918771,0,0,0
684,CASH_OUT,50686.18,Medium,C1844081322,42573,0,C2094403828,0,50686.18,0
250,CASH_IN,39568.28,Medium,C425955322,5531328.66,5570896.95,C1382990515,945137.82,905569.53,0
136,CASH_IN,112717.93,Medium,C1985085443,1276028.59,1388746.52,C1789058044,15106382.1,14862010.32,0
373,CASH_IN,90092.22,Medium,C938745835,19340270.55,19430362.76,C378563889,5405689.85,5315597.63,0
526,CASH_OUT,377038.53,Medium,C774105103,377038.53,0,C1018085685,105508.48,482547.01,1
25,CASH_OUT,18126.95,Medium,C57087263,18126.95,0,C1574807586,0,18126.95,1
507,CASH_OUT,244153.94,Medium,C687559493,244153.94,0,C1777553960,462368.7,706522.64,1
11,PAYMENT,1615.26,Low,C1976364899,605889,604273.74,M348480780,0,0,0
370,PAYMENT,10627.09,Medium,C161398479,127,0,M753895534,0,0,0
334,CASH_OUT,185831,Medium,C252527783,0,0,C1469967640,9433666.87,,0
694,CASH_OUT,5175876.53,High,C731901376,5175876.53,0,C1761260133,7229712.73,12405589.26,1
234,CASH_OUT,226159.09,Medium,C1182671145,275804.22,49645.13,C517263901,1045818.14,1271977.22,0
97,TRANSFER,707870.44,Medium,C1301979362,707870.44,0,C1733162010,0,0,1
359,CASH_OUT,122639.34,Medium,C2124143230,122639.34,0,C1974637471,979453.17,1102092.51,1
285,PAYMENT,4443.32,Medium,C296351102,5094,650.68,M1046502597,0,0,0
37,PAYMENT,,,C1840278911,0,0,M930017299,0,0,0
296,CASH_OUT,,,C1864175867,5591414.49,0,C556373412,686963.07,6278377.55,1
41,PAYMENT,157.48,Low,C1974157482,11061.81,10904.33,M211561573,0,0,0
19,PAYMENT,11016.32,Medium,C1061511051,352769.14,341752.82,M1675364490,0,,0
274,TRANSFER,,,C822920518,0,0,C484305171,4847434.73,5058933.77,0
422,CASH_OUT,2897907.81,Medium,C35276012,2897907.81,0,C824786916,351034.56,3248942.38,1
330,PAYMENT,697.71,Low,C1275269890,,0,M77758720,0,0,0
283,TRANSFER,104101.48,Medium,C379720864,420656.76,316555.28,C170028231,867099.46,971200.95,0
383,CASH_OUT,432539.92,Medium,C1736812805,0,,C1434996972,5425479.42,5858019.34,0
254,TRANSFER,9746.7,Medium,C1991848589,0,16878483.96034769,C1747243778,607314.42,617061.12,0
270,CASH_OUT,1998327.96,Medium,C1609371351,1998327.96,0,C617888697,400903.94,2399231.91,1
553,TRANSFER,1688761.08,Medium,C777851401,1688761.08,0,C1452777690,0,0,1
325,CASH_IN,244588.05,Medium,C1779601039,2579574.36,2824162.41,C1146101220,629598.52,554495.61,0
308,CASH_OUT,78946.58,Medium,C910591399,20557,0,C1121213557,449416.83,528363.41,0
259,CASH_OUT,81369.63,Medium,C303986721,11103,,C1342401383,0,81369.63,0
93,CASH_OUT,269545.63,Medium,C1309775985,269545.63,0,C1771620140,905690.55,1175236.17,1
158,CASH_OUT,287962.35,Medium,C2069011685,80420,0,C1637385308,137041.15,792984.49,0
229,PAYMENT,2186.38,Low,C1025939734,541,0,M303503467,0,0,0
236,CASH_IN,214552.13,Medium,C938175217,300921.12,515473.25,C1971966153,3553665.03,3339112.9,0
385,PAYMENT,44869.17,Medium,C39191573,0,0,M387663702,0,0,0
299,CASH_IN,,,C1401308235,4277910.99,4433745.27,C1919930418,8330251.3,8174417.02,0
158,CASH_IN,134853.98,Medium,C636261040,4886907.85,5021761.83,C1798406363,4382950.39,4248096.41,0
147,TRANSFER,489514.32,Medium,C1398711376,489514.32,,C910056711,0,0,1
115,TRANSFER,1844357.26,Medium,C1543576546,1844357.26,0,C1140609516,0,0,1
132,CASH_IN,44902.86,Medium,C1214206703,2058906,2103808.86,C1987941224,358476.23,313573.38,0
303,CASH_OUT,325625.57,Medium,C1686953176,0,0,C1766101220,1533004.19,1858629.76,0
404,CASH_IN,326088.13,Medium,C1305007768,1267271,1593359.13,C196900226,515042.52,188954.39,0
596,CASH_IN,171937.54,Medium,C1488598638,14223302.41,14395239.95,C776917345,,5969224.76,0
210,PAYMENT,4927.16,Medium,C584518660,3417,0,M1305248187,0,0,0
176,CASH_OUT,10339516.78897634,High,C2034388364,102229.91,0,C949501581,0,102229.91,1
154,CASH_OUT,442722.01,Medium,C1825078209,442722.01,0,C216559212,90335.5,533057.51,1
326,CASH_IN,78986.57,Medium,C687378099,6837202.06,6916188.63,C1862011463,19601975.286854673,6522219.21,0
353,PAYMENT,17934.4,Medium,C1307116179,15101,0,M1107237156,0,0,0
137,PAYMENT,16670.81,Medium,C1240340726,0,0,M2131855572,0,,0
260,CASH_IN,84160.61,Medium,C1216713157,7296,91456.61,C768528275,0,0,0
153,PAYMENT,5460.23,Medium,C1601574483,0,0,M1601898855,0,0,0
352,CASH_OUT,154052.34,Medium,C391483401,154052.34,0,C338683828,182065.24,336117.58,1
355,CASH_OUT,232901.09,Medium,C641032490,21810,0,C1129718380,44648.17,277549.26,0
303,CASH_IN,179507.4,Medium,C1485881055,3008534.79,3188042.19,C1935667881,1100184.38,920676.98,0
397,CASH_OUT,37091.32,Medium,C1895503466,0,0,C1527323191,270464.81,307556.13,0
258,CASH_IN,47582.99,Medium,C293015017,1687140.63,1734723.62,C1122340750,148295.03,100712.04,0
468,CASH_OUT,1165187.89,Medium,C1626151700,1165187.89,0,C184686299,0,1165187.89,1
261,PAYMENT,24746.26,Medium,C1137419184,0,0,M792619381,0,0,0
34,CASH_OUT,707406.41,Medium,C1675265112,71364,0,C1136412851,3577970.49,4285376.89,0
476,CASH_OUT,21064.26,Medium,C1419738791,150454,129389.74,C285449615,217133.77,238198.03,0
206,CASH_OUT,90226.97,Medium,C1234699945,10978,0,C1196339137,226747.06,316974.03,0
211,PAYMENT,811.14,Low,C1518423730,,0,M1442635686,0,0,0
42,CASH_OUT,341501.65,Medium,C1432298588,1004,0,C1614670727,5519,350397.66,0
554,CASH_OUT,2689.43,Low,C183290292,2689.43,0,C208671176,854373.6,857063.03,1
401,CASH_OUT,243207.26,Medium,C2078013858,0,0,C1736667920,3587429.89,,0
212,CASH_OUT,1220.8,Low,C248395903,1220.8,0,C154068331,338688.89,339909.69,1
356,CASH_OUT,76034.93,Medium,C1601498228,0,0,C18065439,1395212.85,1471247.79,0
646,CASH_OUT,10000000,High,C409047240,10000000,0,C325570373,235170.07,,1
251,PAYMENT,21969.19,Medium,C1993441650,191631.98,169662.8,M1518977688,0,0,0
477,CASH_OUT,9639524.7,High,C560583390,,0,C1975522590,0,9639524.7,1
24,TRANSFER,6844.73,Medium,C997222163,6844.73,0,C761549792,0,0,1
252,CASH_OUT,77289.3,Medium,C180379637,0,0,C1595937964,831591.72,908881.02,0
40,PAYMENT,11559.41,Medium,C3014328,0,0,M326102353,0,0,0
403,CASH_IN,91045.4,Medium,C2076204478,257320,263253.99,C1614493705,0,0,0
234,CASH_OUT,80044.96,Medium,C522342687,0,0,C1439623954,266760.63,346805.59,0
331,PAYMENT,7256.56,Medium,C1072124939,20197,12940.44,M1826574540,0,0,0
553,TRANSFER,244312.69,Medium,C1640049585,244312.69,0,C542321512,0,0,1
328,TRANSFER,474467.2,Medium,C1221668517,474467.2,0,C2134508873,0,0,1
698,TRANSFER,748726.81,Medium,C598739398,748726.81,0,C2062724919,0,0,1
400,CASH_OUT,114305.11,Medium,C974949900,136340,22034.89,C1630478409,8125.26,122430.37,0
142,PAYMENT,1842.18,Low,C1385117495,0,0,M1909917010,0,0,0
335,DEBIT,782.36,Low,C1298654637,473,0,C932903305,697093.9,697876.25,0
359,PAYMENT,23.8,Low,C1482001352,0,0,M2056629852,0,0,0
202,PAYMENT,2742.38,Low,C716452192,105983,103240.62,M363537867,0,0,0
37,CASH_IN,101931.02,Medium,C490530793,8054420.71,,C1308695600,2810932.18,2709001.16,0
302,CASH_OUT,30139.53,Medium,C626990788,0,0,C1880449193,406066.54,436206.07,0
201,PAYMENT,91045.4,Medium,C1522676740,21488,16739.36,M731383965,0,0,0
326,PAYMENT,,,C214559995,0,0,M252512651,0,0,0
190,CASH_IN,76437.01,Medium,C360945695,24257,100694.01,C862464255,1332537.1,1256100.09,0
39,CASH_IN,166968.51,Medium,C2023146879,1243080.22,1410048.73,C1137247436,1102223.52,935255,0
177,PAYMENT,16702.21,Medium,C1138754229,0,0,M350334358,0,0,0
250,CASH_OUT,335129.16,Medium,C1140573452,0,,C257030549,375011.3,710140.47,0
281,CASH_IN,78300.06,Medium,C766435430,534894.97,613195.03,C656955633,6529064.99,6450764.94,0
302,TRANSFER,14503336.39,High,C1914215444,0,0,C1999919443,14617955.3,,0
726,TRANSFER,10339516.78897634,High,C494375447,76960.91,0,C205627082,0,0,1
386,CASH_OUT,6063657.03,High,C944295490,6063657.03,0,C925862909,1215280.38,7278937.41,1
230,CASH_OUT,310325.62,Medium,C1214190930,0,0,C79309302,988879.38,1299205,0
589,CASH_OUT,91072.42,Medium,C31263154,154547,63474.58,C42772331,0,91072.42,0
213,CASH_IN,15257.28,Medium,C1814039161,11843030.84,11858288.12,C1614265319,220362.12,387966.68,0
346,CASH_OUT,107740.05,Medium,C1700028644,21976,0,C67278711,82590.54,190330.59,0
413,CASH_OUT,786278.72,Medium,C1989836964,786278.72,0,C457437086,,786278.72,1
273,CASH_OUT,124104.52,Medium,C1459371584,0,,C203082427,2153282.52,2277387.04,0
571,TRANSFER,406864.17,Medium,C1077004516,406864.17,0,C1973933837,0,0,1
40,TRANSFER,31930.24,Medium,C1311186566,31930.24,0,C1907577066,0,0,1
13,CASH_IN,3376.81,Medium,C1905907118,5768508.1,5771884.91,C1814290211,647148.3,722491.23,0
274,CASH_IN,115303.01,Medium,C852587825,1001052.17,1116355.17,C1409525422,343897.91,228594.9,0
20,PAYMENT,6210.53,Medium,C207618573,6544,333.47,M44026103,0,0,0
43,CASH_OUT,184295.01,Medium,C1325251086,21082,0,C1710233619,65193.43,249488.44,0
589,PAYMENT,12171.03,Medium,C312251779,45943.7,33772.66,M418644807,0,0,0
446,TRANSFER,2720647.79,Medium,C1998926306,2720647.79,0,C619524298,0,0,1
357,CASH_IN,57289.28,Medium,C309488066,-18038420.04,62842.28,C1700310826,321957.29,264668,0
156,PAYMENT,828.77,Low,C33992973,0,,M1545019135,0,0,0
209,PAYMENT,7291.51,Medium,C1866871079,,135154.08,M1109771760,0,0,0
180,PAYMENT,10727.52,Medium,C1459240963,0,0,M1995514351,0,0,0
306,CASH_OUT,85040.83,Medium,C1836176665,0,0,C961704411,1521811.48,1606852.31,0
404,CASH_IN,9182.77,Medium,C1410902265,176657.31,185840.09,C517215340,,731574.36,0
284,CASH_IN,64023.65,Medium,C1865032606,20177,,C939174682,3531.97,0,0
250,CASH_IN,183845.42,Medium,C132556191,1140,184985.42,C706693247,0,0,0
58,CASH_OUT,,,C325643180,456745.18,,C1138806458,0,456745.18,1
45,TRANSFER,105767.53,Medium,C593845939,265513.12,,C1759111799,0,105767.53,0
382,TRANSFER,565346.12,Medium,C1418682514,565346.12,0,C1366479177,0,0,1
235,TRANSFER,309958.79,Medium,C1943739339,309958.79,0,C1225002524,0,0,1
229,TRANSFER,143332,Medium,C238846590,143332,0,C163992807,0,0,1
299,TRANSFER,293475.47,Medium,C285359451,0,,C942814578,952840.65,1246316.12,0
372,TRANSFER,299172.82,Medium,C1770563900,299172.82,0,C495349286,0,0,1
44,CASH_OUT,243457.59,Medium,C770600326,0,0,C2112810373,5034104.53,5277562.13,0
209,PAYMENT,3126.58,Low,C1391980424,30900,27773.42,M926218415,0,0,0
637,CASH_OUT,246280.14,Medium,C278640000,246280.14,0,C1848818372,2176735.28,2423015.43,1
134,PAYMENT,17135.9,Medium,C433136290,31433,14297.1,M27066354,0,0,0
261,CASH_OUT,259186.43,Medium,C959540138,259186.43,0,C388401160,,280255.26,1
16,PAYMENT,32241.51,Medium,C1682658103,27568.01,0,M1037387953,19601975.286854673,0,0
362,TRANSFER,1139165.57,Medium,C828020985,1139165.57,0,C2065608692,0,0,1
324,PAYMENT,6427.73,Medium,C78268392,37461.54,31033.81,M1064255168,0,0,0
133,TRANSFER,707356.17,Medium,C219900729,0,0,C1169710214,929898.2,1637254.37,0
329,PAYMENT,15485.86,Medium,C1155970555,155958.88,140473.02,M329050870,0,0,0
18,CASH_OUT,141419.96,Medium,C1287393707,926615,785195.04,C573622905,1864312.35,2308000.01,0
43,CASH_OUT,92766.86,Medium,C1499009785,227,0,C1254514903,271385.9,364152.76,0
697,TRANSFER,289177.34,Medium,C1784743677,289177.34,0,C1686059852,0,0,1
406,PAYMENT,6723.37,Medium,C274784993,0,0,M1811297691,0,0,0
402,CASH_IN,113080.29,Medium,C2108318197,824107.5,937187.79,C225155257,587382.22,474301.94,0
403,CASH_OUT,353840.78,Medium,C1397356491,13951,0,C90088261,,976431.62,0
131,CASH_OUT,511259.05,Medium,C1766811336,511259.05,0,C1948838736,2120181.23,2789221.38,1
273,CASH_OUT,2230432.56,Medium,C227395466,2230432.56,0,C1510391871,0,2230432.56,1
405,PAYMENT,9191.25,Medium,C1307263865,0,0,M941278136,0,0,0
325,CASH_OUT,97853.89,Medium,C1291076341,0,,C1319516910,5761433.4,5859287.3,0
415,CASH_OUT,3242183.64,High,C1457562899,3242183.64,0,C507441404,0,3242183.64,1
465,TRANSFER,461255.26,Medium,C470923235,461255.26,0,C588226024,0,0,1
269,TRANSFER,3042111.54,High,C1680736871,,,C880626783,0,0,1
690,TRANSFER,66643.99,Medium,C1502782512,66643.99,0,C41452857,0,0,1
328,CASH_OUT,,,C1219913961,0,0,C1982809385,664992.11,912999.4,0
156,CASH_OUT,304271.92,Medium,C2085350725,0,0,C1933727311,1234753.17,,0
16,PAYMENT,3033.28,Low,C708095589,0,0,M622299038,0,0,0
236,PAYMENT,3745.37,Medium,C1509097133,681862,678116.63,M911315763,0,0,0
565,PAYMENT,3453.25,Medium,C1375556888,0,0,M1050662857,0,0,0
574,CASH_OUT,56125.55,Medium,C1712457269,56125.55,0,C356699181,157761.5,213887.05,1
395,CASH_OUT,166876.79,Medium,C391240909,0,0,C1682254973,336837.85,503714.63,0
201,CASH_OUT,564699.59,Medium,C983474187,564699.59,0,C1474387671,0,564699.59,1
184,PAYMENT,3317.16,Medium,C1023807459,653770.21,650453.05,M1820599728,0,0,0
301,CASH_IN,57059.43,Medium,C1135781030,476398,533457.43,C1608350290,333077.8,276018.37,0
8,CASH_OUT,343848.43,Medium,C1735668508,20965,0,C1776971477,239603,362718.51,0
20,CASH_OUT,29461.81,Medium,C652936413,0,0,C1308014717,2217904.55,2247366.36,0
9,CASH_IN,38985.26,Medium,C1673131089,7271855.66,7310840.92,C460247313,441315.21,514391.4,0
142,CASH_OUT,187857.43,Medium,C532761663,241803.58,53946.15,C325139385,539443.28,727300.71,0
9,CASH_OUT,63829.77,Medium,C966589104,0,,C262828207,809395.48,946278.08,0
112,TRANSFER,42418.85,Medium,C2070012456,42418.85,0,C849021900,0,0,1
43,CASH_IN,88605.53,Medium,C1583573533,34975,123580.53,C364219942,652653.43,564047.91,0
211,CASH_OUT,120097.17,Medium,C2128700822,96515,0,C2094891531,82366.39,305693.23,0
163,PAYMENT,2858.97,Low,C1763699120,,0,M1143078762,0,0,0
330,CASH_IN,255456.98,Medium,C677808515,191788,447244.98,C1357717486,0,0,0
183,PAYMENT,8857.99,Medium,C2030738822,0,0,M345789260,,0,0
180,PAYMENT,16821.84,Medium,C1482106356,11097,0,M519362426,0,0,0
274,CASH_OUT,42610.9,Medium,C1882789942,0,0,C866075878,106985.28,149596.19,0
302,CASH_OUT,,,C1539412051,74123,0,C1045714981,74594.71,167993.86,0
129,TRANSFER,596466.22,Medium,C140439129,0,0,C1400555003,1995343.59,2591809.8,0
178,TRANSFER,910113.01,Medium,C57850534,105136,0,C403179803,0,910113.01,0
264,PAYMENT,6353.84,Medium,C1564355424,853611,847257.16,M528118851,0,0,0
135,PAYMENT,30580.2,Medium,C1731338493,312577.31,,M1574425518,0,0,0
284,CASH_OUT,830803.43,Medium,C1513149955,830803.43,0,C531342661,42598.43,873401.86,1
19,PAYMENT,8019.65,Medium,C1484673162,439783.84,431764.19,M898883784,0,0,0
179,CASH_IN,80706.7,Medium,C183590935,1639355.46,1720062.16,C1702749917,1500061.9,1419355.2,0
204,PAYMENT,8894.78,Medium,C751321016,4759.45,0,M241373536,0,0,0
613,TRANSFER,1892137.66,Medium,C1387416875,1892137.66,0,C1999528314,0,0,1
322,CASH_OUT,232289.39,Medium,C687391376,0,0,C827687674,6442921.25,6675210.64,0
179,CASH_OUT,74336.36,Medium,C1883704543,0,0,C730035352,5372431.19,5446767.54,0
15,PAYMENT,820.23,Low,C556656333,0,0,M364427119,0,0,0
505,CASH_OUT,4553004.39,High,C485487495,4553004.39,0,C49397017,26260.25,4579264.63,1
19,CASH_IN,,,C845995086,104075,193594.42,C1493676049,159925.77,70406.35,0
9,CASH_OUT,2539898.07,Medium,C728718059,2539898.07,0,C1013511446,968,1842864.22,1
164,CASH_OUT,33387.05,Medium,C1141836949,53202,19814.95,C909489460,0,33387.05,0
285,PAYMENT,1275.89,Low,C57721431,209639,208363.11,M511680861,0,0,0
133,CASH_OUT,248822.63,Medium,C2088526336,0,0,C2121273535,984916.44,1233739.07,0
162,PAYMENT,10109.23,Medium,C1203973092,10340,230.77,M2092994065,0,0,0
162,CASH_OUT,5522.16,Medium,C780895366,0,0,C98585229,397032.03,569041.46,0
192,TRANSFER,1764326.19,Medium,C1959772119,1764326.19,0,C195893407,0,0,1
191,TRANSFER,245102.62,Medium,C1863601726,21128,,C1129200349,0,245102.62,0
518,CASH_IN,366971.74,Medium,C1620224691,31935,398906.74,C1568732019,1550150.16,1183178.43,0
202,CASH_IN,176613.51,Medium,C491925456,2155895.5,2332509,C1867486841,3388813.05,3212199.55,0
401,CASH_IN,203886.46,Medium,C2059354714,2852,206738.46,C296036518,0,0,0
311,CASH_OUT,646469.02,Medium,C1736466745,0,0,C1317901424,2347882.98,2994352,0
282,CASH_IN,20426.29,Medium,C825391473,10773,31199.29,C1467847989,0,0,0
152,TRANSFER,102945.99,Medium,C488688199,102945.99,0,C1626596200,0,0,1
621,CASH_OUT,425861.93,Medium,C2103073329,425861.93,0,C686334805,203280.85,629142.78,1
306,CASH_OUT,39538,Medium,C1191546923,0,0,C1656960190,114664.2,154202.2,0
117,CASH_OUT,4032691.34,High,C1728211150,4032691.34,0,C1827237197,0,4032691.34,1
309,TRANSFER,2019508.99,Medium,C891657273,2019508.99,0,C862850216,0,0,1
328,PAYMENT,25731.15,Medium,C1539545492,11280,0,M564121425,0,,0
523,TRANSFER,5999376.79,High,C1206710867,5999376.79,0,C2020321619,0,0,1
